ID,STATE,COUNTY,AREA_SQMI,Pop_Density,CDC_SVI_Overall_Ranking,FIPS,Lat,Long_,5_4_Confirmed,5_4_Deaths,ET_Total_Population,EM_Total_Pop_Median_Age,E_Total_Pop_SEX_Male,E_Total_Pop_SEX_Female,E_Total_Pop_RACE_One_Race,E_Total_Pop_RACE_White,E_Total_Pop_RACE_Black,E_Total_Pop_RACE_Native_Pop,E_Total_Pop_RACE_Asian,E_Total_Pop_RACE_Pacific_Islander,E_Total_Pop_RACE_Other_Race,E_Total_Pop_RACE_Two_or_More_Races,E_Total_Pop_RACE_Hispanic,E_Total_Pop_RACE_White_Alone,E_Total_Pop_in_Households_Householder_Spouse,E_Total_Pop_in_Households_Householder_Parent,E_Total_Pop_in_Households_Householder_Other_Relative,E_Total_Pop_in_Households_Householder_Nonrelative,E_Total_Pop_in_Households_Householder_Unmarried_Partner,E_Total_Households_TYPE_Family,E_Total_Households_TYPE_Family_Married_Couple,E_Total_Households_TYPE_Family_Female_Householder,E_Total_Households_TYPE_Nonfamily,E_Total_Households_TYPE_Nonfamily_Householder_Living_Alone,E_Total_Pop_Over_15_MARITAL_STATUS_Married,E_Total_Pop_Over_15_MARITAL_STATUS_Widowed,E_Total_Pop_Over_15_MARITAL_STATUS_Divorced,E_Total_Pop_Over_15_MARITAL_STATUS_Separated,E_Total_Pop_Over_15_MARITAL_STATUS_Never_Married,E_Total_Pop_Over_15_EDUCATION_Less_Than_High_School,E_Total_Pop_Over_15_EDUCATION_High_School_Grad,E_Total_Pop_Over_15_EDUCATION_Some_College,E_Total_Pop_Over_15_EDUCATION_Bachelors_Degree_or_Higher,E_Total_Pop_Over_30_RESPONSIBLE_FOR_GRANDCHILDREN_Live_Together,E_Total_Pop_Over_30_RESPONSIBLE_FOR_GRANDCHILDREN_Live_Together_and_Responsible,E_Total_Pop_Over_18_VETERAN_STATUS_Civilian_Veteran,E_Total_Pop_DISABILITY_STATUS_Yes,E_Total_Pop_DISABILITY_STATUS_No,E_Total_Pop_Over_1_Place_of_Residence_Last_Year_Same_House,E_Total_Pop_Over_1_Place_of_Residence_Last_Year_Different_US_House,E_Total_Pop_Over_1_Place_of_Residence_Last_Year_Different_Foreign_House,ET_Total_Pop_CITIZENSHIP_Native,ET_Total_Pop_CITIZENSHIP_Foreign_Born,E_Total_Pop_CITIZENSHIP_Foreign_Born_Post_2010_Entry,E_Total_Pop_CITIZENSHIP_Foreign_Born_Btwn_2000_2009_Entry,E_Total_Pop_CITIZENSHIP_Foreign_Born_Before_2000_Entry,E_Total_Pop_CITIZENSHIP_Foreign_Born_US_Citizen,E_Total_Pop_CITIZENSHIP_Foreign_Born_Not_US_Citizen,E_Total_Pop_Over_5_LANGUAGE_English_Only_At_Home,E_Total_Pop_Over_5_LANGUAGE_Nonenglish_At_Home,E_Total_Pop_Over_5_LANGUAGE_Limited_English,ET_Total_Pop_Over_16_EMPLOYMENT_STATUS_In_Labor_Force,E_Total_Pop_Over_16_EMPLOYMENT_STATUS_In_Civilian_Labor_Force,E_Total_Pop_Over_16_EMPLOYMENT_STATUS_In_Civilian_Labor_Force_Employed,E_Total_Pop_Over_16_EMPLOYMENT_STATUS_In_Civilian_Labor_Force_Unemployed,E_Total_Pop_Over_16_EMPLOYMENT_STATUS_In_Civilian_Labor_Force_Unemployed_Percent_of_Labor_Force,E_Total_Pop_Over_16_EMPLOYMENT_STATUS_In_Armed_Forces,E_Total_Pop_Over_16_EMPLOYMENT_STATUS_Not_In_Labor_Force,EM_Total_Households_WITH_INCOME_Mean_Earnings,EM_Total_Households_WITH_INCOME_Mean_Social_Security,EM_Total_Households_WITH_INCOME_Mean_Suppl_Security,EM_Total_Households_WITH_INCOME_Mean_Retirement_Income,EM_Total_Households_WITH_INCOME_Mean_Cash_Public_Asst,E_Total_Households_WITH_INCOME_WITH_EARNINGS,E_Total_Households_WITH_INCOME_WITH_Social_Security,E_Total_Households_WITH_INCOME_WITH_Suppl_Security,E_Total_Households_WITH_INCOME_WITH_Cash_Public_Asst,E_Total_Households_WITH_INCOME_WITH_Retirement_Income,E_Total_Households_WITH_INCOME_WITH_SNAP,E_Total_Pop_POVERTY_STATUS_Below_100_Percent,E_Total_Pop_POVERTY_STATUS_Btwn_100_149_Percent,E_Total_Pop_POVERTY_STATUS_Above_150_Percent,E_Total_HOUSING_UNITS_Owner_Occupied,E_Total_HOUSING_UNITS_Rented,E_Total_HOUSING_UNITS_No_Telephone,E_Total_HOUSING_UNITS_More_Than_One_Occupant_Per_Room,EM_Total_HOUSING_UNITS_Avg_Household_Size_Rented,EM_Total_HOUSING_UNITS_Avg_Household_Size_Owned
1530,WEST VIRGINIA,Hancock,82.6092978,359.2815917,0.4051,54029,40.51943859,-80.57461608,11,0,29680,46.4,14365.12,15314.88,29027.04,28225.68,563.92,89.04,148.4,0,0,652.96,445.2,27869.52,18595.968,117.696,9327.408,1382.928,735.6,7834.049,5891.408,1472.852,4862.951,4291.586,12336.832,2227.136,3528.384,450.432,6506.24,2328.82,9051.64,6525.09,4064.45,529.984,387.296,2563.613,5092.082,24341.918,25945.92,3449.628,88.452,29335,345,73.14,51.06,221.145,223.905,121.095,27746.158,479.842,84.678,14410.263,14410.263,13379.205,1031.058,1742.979,0,10138.737,61024,18643,9769,15973,2047,8837.112,5535.892,558.668,304.728,3694.827,1841.065,3846.946,3758.848,21760.206,9141.84,3555.16,253.94,165.061,2.34,2.31
1531,WEST VIRGINIA,Harrison,416.0075038,163.9609848,0.4089,54033,39.2853852,-80.37919577,31,1,68209,42.3,33285.992,34923.008,66844.82,65139.595,1159.553,68.209,409.254,0,68.209,1364.18,1091.344,64321.087,40814.68,537.92,22323.68,3630.96,1815.48,17751.092,13333.896,3127.704,9684.908,8011.312,28759.806,4260.712,7288.06,896.992,14856.43,5609.528,18521.114,13395.166,10880.55,2266.797,1111.175,5246.136,13043.519,54539.481,59108.62,8453.75,67.63,67568,641,89.099,219.222,333.32,428.188,212.812,63228.888,1028.112,257.028,32158.28,32158.28,30007.04,2151.24,3695.72,0,23001.72,72329,18475,8943,18613,2752,19095.456,10645.168,2332.06,493.848,6721.82,3923.348,10290.28,6414.72,50115,20165.46,7270.54,493.848,493.848,2.21,2.54
1532,WEST VIRGINIA,Jackson,464.3584194,62.49052195,0.2529,54035,38.84263974,-81.68148753,135,15,29018,43.4,14421.946,14596.054,28669.784,28292.55,29.018,232.144,87.054,0,29.018,348.216,145.09,28147.46,17305.2,374.946,10267.752,922.944,403.788,7735.176,6147.9,1151.334,3442.824,3129.84,13081.023,2120.603,2883.067,142.962,5599.345,2616.962,9066.64,5378.166,3523.626,858.33,534.072,2181.408,4931.982,23910.018,26613.175,2129.054,28.771,28814,204,99.96,21.012,83.028,96.084,107.916,27187.744,219.256,54.814,11785,11785,11290.03,518.54,1013.51,0,11785,68042,19109,8226,15789,2041,7098.03,4594.158,1073.088,245.916,2816.856,1620.81,4490.616,3051.316,21272.854,8774.73,2403.27,178.848,156.492,2.48,2.61
1533,WEST VIRGINIA,Jefferson,209.2954806,268.4195561,0.2255,54037,39.30776166,-77.86014147,82,1,56179,40.7,27752.426,28426.574,54549.809,48875.73,3595.456,112.358,842.685,0,1123.58,1629.191,3089.845,46909.465,32327.109,492.291,18652.359,3281.94,1640.97,14814.555,11429.565,2465.61,6080.445,4680.48,24287.94,2607.18,5260.1,823.32,12761.46,4131.27,12393.81,10154.43,11891.88,1566.62,462.865,5166.385,7480.55,48344.45,48075.835,7225.27,222.316,53377,2802,339.042,731.322,1731.636,1726.032,1075.968,49734.086,3343.914,690.014,29267.953,29222.856,27193.491,2029.365,3111.693,45.097,15829.047,91844,19529,13145,28754,3013,16799.58,6581.925,982.065,480.585,5056.59,2444.715,5288.925,3980.325,45255.75,15650.355,5244.645,229.845,355.215,2.38,2.7
1534,WEST VIRGINIA,Kanawha,901.6314449,205.9710773,0.5656,54039,38.33860077,-81.52857054,168,9,185710,43.3,89512.22,96197.78,180695.83,164353.35,13371.12,371.42,2042.81,0,371.42,5014.17,2042.81,163053.38,114333.45,1276.45,57075.55,9664.55,5470.5,49092.066,34952.28,10406.247,30344.934,25975.899,73612.924,12217.271,23351.999,2938.331,42528.475,15946.952,50253,34440.056,33367.992,4898.04,2693.922,12874.173,33278.298,150579.702,161485.485,21862.085,367.43,182204,3506,809.886,862.476,1833.638,2222.804,1283.196,171580.74,4039.26,1229.34,84980.376,84827.808,79487.928,5187.312,9459.216,152.568,67587.624,68279,19199,9456,19657,2585,55526.463,32648.607,5083.968,2224.236,19303.191,12312.735,31185.954,17872.652,133315.394,54652.656,24784.344,1827.051,873.807,2.11,2.38
1535,WEST VIRGINIA,Logan,453.7513689,74.49233725,0.7471,54045,37.8299889,-81.93528571,13,1,33801,43.3,16663.893,17137.107,33429.189,32651.766,574.617,135.204,33.801,0,33.801,371.811,304.209,32415.159,21104.225,265.88,10668.435,1196.46,830.875,9754.125,7242.75,1595.625,4120.875,3621.375,15033.315,2967.47,3471.38,335.94,6186.895,4831.794,10712.917,6417.989,2440.3,941.598,605.313,1769.592,9581.472,23687.528,30024.874,3262.126,0,33714,87,0,42.021,44.979,64.989,22.011,31706.67,159.33,63.732,11949.12,11949.12,10344.84,1576.62,3651.12,0,15710.88,60946,19507,9153,15418,2675,7797.75,6604.5,1318.125,249.75,3787.875,3343.875,7740.959,4252.544,21229.497,10184.25,3690.75,541.125,194.25,2.5,2.36
1536,WEST VIRGINIA,Marion,308.7436797,182.9899807,0.4939,54049,39.50984542,-80.24244659,46,2,56497,41.2,27796.524,28700.476,55819.036,52937.689,2033.892,225.988,338.982,0,282.485,677.964,734.461,52316.222,34309.52,220.64,16934.12,3695.72,1654.8,14981.126,11379.232,2340.084,7960.874,6538.47,23955.067,3294.41,5647.56,658.882,13507.081,4152.349,15600.414,9973.399,9080.838,993.356,532.155,4290.105,9652.296,46465.704,48052.5,7766.625,55.875,55803,694,122.144,110.346,462.204,460.816,233.184,52030.578,1170.422,372.407,26480.49,26434.033,24900.952,1579.538,2740.963,0,19976.51,66654,19357,8586,18620,3259,16036.458,8603.25,1582.998,390.014,5941.978,3647.778,9368.7,6337.65,39403.65,17183.558,5758.442,435.898,412.956,2.38,2.41
1537,WEST VIRGINIA,Marshall,305.4311972,103.6076219,0.2153,54051,39.86064362,-80.66591062,19,0,31645,45.2,15727.565,15917.435,31423.485,30853.875,316.45,126.58,63.29,31.645,31.645,221.515,316.45,30600.715,18735.6,124.904,10491.936,1842.334,530.842,8097.584,6507.424,1137.576,4134.416,3571.744,13914.804,2169.228,3306.75,396.81,6666.408,2078.28,9975.744,6765.956,4272.02,638.64,298.032,2531.9,5596.972,25671.028,29349.216,1944.072,62.712,31418,227,29.056,0,197.944,197.944,29.056,29626.342,420.658,120.188,13164.255,13164.255,12515.13,649.125,1272.285,0,12800.745,62995,19014,10233,17508,1977,7926.336,5663.416,917.4,318.032,3718.528,1467.84,4678.282,3439.002,22864.716,9822.296,2409.704,709.456,134.552,2.45,2.58
1538,WEST VIRGINIA,Mason,430.7671759,62.5372626,0.5497,54053,38.77071799,-82.02524219,12,0,26939,44.1,13038.476,13900.524,26427.159,26238.586,107.756,26.939,26.939,0,26.939,511.841,188.573,26076.952,16568.512,209.728,8467.768,996.208,498.104,7344.773,5749.97,1106.598,3504.227,3146.21,11901.258,1849.821,3253.902,423.453,4858.566,2822.715,9052.155,5178.222,2413.908,753.06,394.46,1940.939,5355.204,20895.796,24581.172,2021.828,0,26762,177,15.93,84.075,76.995,76.995,100.005,25285.088,203.912,25.489,9930.6,9930.6,9334.764,595.836,1324.08,0,12137.4,58618,19145,9186,16016,1288,6531.098,4957.993,889.618,368.866,3135.361,1855.179,4573.975,3685.317,17903.845,8690.049,2158.951,108.49,184.433,2.57,2.38
1539,WEST VIRGINIA,Mercer,418.9649806,144.3700615,0.8089,54055,37.40481169,-81.11023142,11,0,60486,42.7,28730.85,31755.15,59518.224,55163.232,3750.132,120.972,362.916,0,0,967.776,665.346,54618.858,36070.816,830.578,19281.275,3144.331,1601.829,15775.188,11097.372,3458.598,9106.812,7962.24,23867.592,4964.058,7471.158,701.988,13187.346,6650.895,17034.873,10641.432,8581.8,1833.517,1014.286,4372.277,16031.481,44011.519,50827.45,8849.956,119.594,59849,637,161.798,43.953,431.249,440.804,196.196,55619.312,1367.688,626.857,24122.571,24122.571,22636.581,1436.457,2971.98,0,25410.429,55350,18953,9164,17431,4618,14978.964,12018.006,2537.964,845.988,6046.326,5673.096,11715.66,7987.95,39466.39,17666.22,7215.78,547.404,223.938,2.4,2.38
1540,WEST VIRGINIA,Mineral,327.8672442,83.1983081,0.5933,54057,39.41561583,-78.94104895,18,0,27278,43.9,13639,13639,27032.498,25886.822,954.73,0,109.112,0,81.834,245.502,245.502,25668.598,16623.651,212.104,8510.673,1166.572,715.851,7325.52,5457.792,1330.896,3858.48,3399.936,11548.364,1909.572,2818.892,250.063,6183.376,1751.568,9316.032,5350.944,2829.456,565.664,300.509,2496.075,5762.076,21289.924,25164.59,1749.41,0,27124,154,64.064,22.946,66.99,72.996,81.004,25259.856,621.144,439.977,12347.559,12347.559,11560.374,787.185,1439.424,0,10143.441,57567,19881,10366,20444,1731,7627.488,4529.52,659.856,346.704,2762.448,1196.688,3834.09,2511.99,20095.92,8052.48,3131.52,693.408,55.92,1.99,2.52
1541,WEST VIRGINIA,Monongalia,360.0908141,292.2929324,0.4111,54061,39.63218457,-80.04766838,107,4,105252,31.2,54520.536,50731.464,102620.7,94200.54,3789.072,105.252,3789.072,0,631.512,2631.3,2210.292,92621.76,54592.56,1193.28,29334.8,14319.36,2784.32,20477.112,15697.824,3030.768,18378.888,13211.04,34626.772,4169.716,8702.016,815.814,42331.682,4998.07,18694.08,14410.02,26807.83,1810.644,713.284,5105.74,13065.192,90626.808,82162.396,21270.468,834.136,99262,5990,3108.81,1239.93,1641.26,1719.13,4270.87,92347.332,7595.668,1599.088,53711.493,53621.524,50112.733,3508.791,5937.954,89.969,36257.507,78099,19971,9914,23826,3592,30268.824,9519.72,2137.08,815.976,6644.376,3691.32,21023.828,7437.675,70707.497,21837.072,17018.928,971.4,1204.536,2.34,2.73
1542,WEST VIRGINIA,Nicholas,646.8460787,39.14996293,0.5411,54067,38.29617706,-80.79759588,6,0,25324,45,12408.76,12915.24,25045.436,24589.604,202.592,101.296,75.972,0,75.972,278.564,126.62,24564.28,16188.168,125.88,7980.792,881.16,553.872,7319.928,5696.768,1162.392,3152.072,2670.36,11800.635,1809.01,2839.725,231.385,4375.28,2457.042,9107.682,4101.228,2808.048,750.2,375.1,1837.836,5112.555,20072.445,23098.998,1927.002,0,25055,269,118.091,44.923,105.986,83.121,185.879,23669.916,336.084,168.042,10461.58,10461.58,9757.236,704.344,1408.688,0,10254.42,59544,18788,8914,14943,5922,6335.56,4838.064,701.624,408.408,2806.496,2146.76,4602.084,2967.464,17578.452,8251.936,2220.064,230.384,188.496,2.11,2.48
1543,WEST VIRGINIA,Ohio,105.8301543,402.0309739,0.3108,54069,40.0955451,-80.62203992,33,1,42547,43.5,20465.107,22081.893,41823.701,39611.257,1701.88,85.094,297.829,0,127.641,723.299,468.017,39228.334,25000.56,360.585,12340.02,2363.835,961.56,10150.335,7651.791,1891.259,7200.665,6246.36,16268.136,2801.136,4417.176,574.592,11850.96,2100.28,10441.392,8221.096,9241.232,799.588,358.436,2993.148,6421.41,35548.59,37824.658,4254.221,42.121,41884,663,68.289,208.182,387.192,476.697,186.303,39496.776,847.224,242.064,21119.856,21084.42,20021.34,1063.08,1807.236,0,14316.144,73150,17928,8985,19664,2962,12232.455,7391.526,1058.411,520.53,3990.73,2255.63,5402.43,3921.764,30693.806,11989.541,5361.459,503.179,156.159,2.01,2.44
1544,WEST VIRGINIA,Preston,648.8133642,52.15213167,0.5732,54077,39.46770987,-79.66712803,13,0,33837,42.4,17392.218,16444.782,33430.956,31299.225,1590.339,203.022,101.511,0,236.859,406.044,845.925,30757.833,19265.283,186.138,9958.383,1613.196,806.598,8643.334,6835.416,1312.598,3739.666,3046.218,14509.334,2072.762,3350.492,709.85,7723.168,3382.184,12136.072,5496.049,3829.826,767.176,451.28,2291.016,5710.808,25326.192,30016.311,3279.374,133.852,33390,447,67.944,36.207,342.849,133.206,313.794,31055.376,1026.624,545.394,14729.578,14701.575,13497.446,1204.129,2296.246,28.003,13273.422,61784,18542,10319,19483,2678,8804.313,5027.498,1040.172,222.894,3070.984,2006.046,4851.143,3028.102,22988.856,10302.656,2080.344,160.979,210.511,2.47,2.51
1545,WEST VIRGINIA,Putnam,345.6781743,163.8865402,0.0408,54079,38.50782345,-81.9082131,29,0,56652,41.8,27872.784,28779.216,55858.872,54612.528,679.824,56.652,396.564,56.652,56.652,793.128,623.172,54159.312,34160.22,507.33,19560.39,2198.43,958.29,15338.82,12457.375,2101.505,6326.18,5611.235,25740.641,3281.123,5684.199,600.769,10906.268,2915.255,14895.755,11461.345,10662.645,1367.372,739.12,4019.02,6977.232,49290.768,52388.652,3766.137,56.211,56038,614,114.818,160.254,338.928,423.046,190.954,52579.687,909.313,267.445,26904.684,26768.112,25903.156,864.956,1502.292,91.048,18619.316,84472,21347,10546,18805,1535,15642.13,8384.355,823.27,368.305,5351.255,1949.85,5161.108,4431.821,46562.17,17830.295,3834.705,346.64,238.315,2.24,2.68
1546,WEST VIRGINIA,Raleigh,605.357596,125.9288733,0.7685,54081,37.76936795,-81.2456041,10,0,76232,42.4,38192.232,38039.768,74631.128,67160.392,5793.632,304.928,686.088,0,609.856,1600.872,1219.712,66398.072,46475.65,658.71,22396.14,3659.5,1683.37,21160.92,15528.381,4045.47,9958.08,8495.487,32689.734,5101.866,8944.012,881.804,15368.584,7631.68,21913.824,14990.8,9975.696,2094.792,1296.776,6088.482,17071.131,56829.869,66829.516,8618.286,151.198,75129,1103,155.523,206.261,742.319,566.942,536.058,69989.832,2016.168,864.072,31092.5,31092.5,28667.285,2425.215,4850.43,62.185,31092.5,61751,18743,9634,16757,2560,20663.016,13816.836,2551.758,684.618,8028.702,6286.038,12874.576,8924.422,51352.002,23028.06,8090.94,435.666,373.428,2.26,2.38
1547,WEST VIRGINIA,Randolph,1039.699656,27.95518863,0.5806,54083,38.769899,-79.87919615,4,0,29065,43.5,14852.215,14212.785,28977.805,28076.79,581.3,116.26,174.39,0,87.195,87.195,261.585,27873.335,16836.68,321.72,8177.05,1447.74,563.01,7157.544,5581.984,1080.384,4096.456,3488.74,12236,1884.344,3523.968,220.248,6607.44,3402.486,10165.452,4011.573,3423.489,671.23,364.382,2255.904,4662.657,22604.343,25498.62,3313.38,0,28883,182,62.972,18.928,99.918,72.072,109.928,27332.771,248.229,82.743,12126.744,12126.744,11332.731,794.013,1588.026,0,11934.256,63519,18051,10114,21528,2586,7303.846,4636.648,1237.94,281.35,2329.578,1913.18,5137.081,3087.572,18392.347,7934.07,3319.93,292.604,101.286,2.24,2.44
1548,WEST VIRGINIA,Wayne,505.9943239,80.45149536,0.6006,54099,38.14901357,-82.42287994,90,7,40708,43.7,19824.796,20883.204,40300.92,39812.424,203.54,40.708,122.124,0,122.124,407.08,284.956,39649.592,23883.361,648.784,14597.64,1419.215,689.333,10411.541,8120.686,1532.503,5387.459,4976.685,16834,3164.792,4747.188,572.356,8349.664,5863.05,11639.025,7140.15,4382.775,989.38,508.06,2467.85,9978.006,30582.994,35998.616,4313.384,0,40314,394,131.99,139.87,122.14,167.056,226.944,38002.412,539.588,154.168,14996.908,14963.729,13802.464,1161.265,2587.962,33.179,18182.092,63550,18964,8618,17537,2251,8958.033,6840.967,1801.086,489.769,3649.569,3175.599,9036.406,4376.376,27109.218,11754.456,4044.544,616.161,126.392,2.44,2.61
1549,WEST VIRGINIA,Wood,366.5098579,233.4343761,0.3723,54107,39.20967886,-81.5162836,41,2,85556,43.3,41237.992,44318.008,84101.548,82304.872,1112.228,171.112,427.78,0,85.556,1454.452,941.116,81449.312,53358.622,761.058,26129.658,4312.662,2705.984,23267.628,17360.676,4142.07,12750.372,10985.49,35891.216,5864.116,9820.628,1201.084,17804.304,6274.451,21260.033,20102.61,13279.906,2014.056,1007.028,6746.8,15729.81,69296.19,75261.96,9217.476,84.564,84651,905,129.415,158.375,618.115,592.775,312.225,79251.328,1452.672,242.112,38586.654,38517.003,36566.775,1950.228,3552.201,69.651,31064.346,65371,19314,9926,21417,2377,24312.15,14803.398,2665.332,936.468,9436.716,6159.078,14120.351,9385.383,61047.266,25680.834,10337.166,648.324,432.216,2.2,2.41
1550,WISCONSIN,Adams,645.6553579,31.08934163,0.5685,55001,43.96974651,-89.76782777,4,1,20073,53.3,10779.201,9293.799,19691.613,18647.817,562.044,160.584,120.438,0,200.73,381.387,782.847,18206.211,13103.712,132.552,4544.64,1155.096,643.824,5473.065,4481.88,603.33,3145.935,2602.938,9431.508,1501.27,2455.018,282.592,3973.95,2069.676,6866.832,5118.036,1989.456,318.318,197.054,2036.09,4117.358,14856.642,17428.572,2495.5,39.928,19546,527,80.104,82.212,365.211,286.161,240.839,18511.072,912.928,310.784,8123.55,8123.55,7512.1,611.45,1292.78,0,9346.45,55838,20168,9898,22251,2275,5248.971,4602.546,629.187,318.903,2663.271,1534.182,2803.12,2121.28,14034.54,7127.913,1491.087,275.808,137.904,2.39,2.16
1551,WISCONSIN,Barron,863.0265098,52.43407878,0.3271,55005,45.42372701,-91.84833627,7,0,45252,44.1,22626,22626,44754.228,43079.904,633.528,316.764,316.764,0,362.016,497.772,1131.3,42355.872,29140.95,222.45,12546.18,2580.42,1512.66,12553.956,10069.916,1643.288,6554.044,5369.348,21133.32,2484.092,4486.196,444.912,8527.48,3152.954,11936.183,10681.436,6402.427,507.331,208.901,3223.22,6390.098,38295.902,39676.397,4965.141,89.462,44197,1055,370.305,281.685,403.01,513.785,541.215,41141.854,1625.146,598.738,22912.226,22875.625,22143.605,732.02,1171.232,0,13688.774,66590,19633,10112,22828,2090,14025.272,7203.716,1203.804,458.592,3477.656,2694.228,5326.8,5104.85,33958.35,14350.108,4757.892,592.348,477.7,2.07,2.42
1552,WISCONSIN,Brown,530.0922451,490.0769675,0.3299,55009,44.4526553,-88.00411844,1448,6,259786,37.2,128853.856,130932.144,251472.848,220818.1,5975.078,6494.65,8313.152,0,9612.082,8313.152,21822.024,211206.018,155642.256,1263.33,80347.788,15412.626,8590.644,66645.12,51545.835,9996.768,37487.88,29677.905,107130.888,10173.282,22215.126,2076.18,66022.524,13837.28,52235.732,55522.086,51197.936,2640.066,931.788,14784.975,27481.559,229355.441,217773.594,37962.888,769.518,244518,15268,3023.064,5175.852,7069.084,5282.728,9985.272,216541.92,26218.08,11166.96,141549.408,141549.408,136647.264,4902.144,7148.96,0,62706.592,78263,19642,10147,22741,2215,83514.666,30094.437,3644.655,1874.394,16661.28,10205.034,25987.415,20941.315,205376.27,67894.716,36238.284,2082.66,2186.793,2.13,2.58
1553,WISCONSIN,Calumet,318.2798177,156.4880876,0.0182,55015,44.0816316,-88.21780273,19,0,49807,40.1,24953.307,24853.693,49308.93,47117.422,398.456,298.842,1195.368,0,298.842,498.07,2091.894,45374.177,31826.508,247.87,15962.828,1536.794,1041.054,14557.848,12190.241,1584.927,5009.152,4226.472,25003.506,1874.266,3150.362,119.634,9730.232,2021.88,10648.568,11322.528,9671.326,531.301,187.518,2515.247,4467.78,45174.22,45216.16,3833.544,98.296,48570,1237,96.486,259.77,880.744,920.328,316.672,44442.405,2586.595,705.435,28100.16,28100.16,27475.712,624.448,858.616,0,10927.84,88534,20860,11482,19667,1871,15849.27,5635.296,508.742,215.237,3032.885,939.216,2822.184,2624.136,44065.68,15810.136,3756.864,352.206,234.804,2.09,2.64
1554,WISCONSIN,Chippewa,1008.354974,63.1077365,0.2105,55017,45.06939744,-91.28068855,25,0,63635,40.9,33090.2,30544.8,62235.03,60453.25,763.62,127.27,827.255,0,127.27,1399.97,1081.795,59625.995,39287.864,305.03,17813.752,3599.354,1952.192,17100.435,13787.385,1987.83,8384.565,6804.495,28579.198,3198.394,5829.331,361.109,13618.968,3341.25,16171.65,16082.55,8954.55,819.54,327.816,4718.304,7781.925,53493.075,54561.612,8171.67,125.718,62825,810,60.75,276.21,473.04,383.13,426.87,58240.74,1801.26,540.378,32675.331,32675.331,31608.174,1067.157,1676.961,0,18141.669,70784,18586,11781,20177,2280,19776.36,8588.445,1325.22,356.79,5249.91,2624.955,6631.778,4989.044,49221.178,18527.595,6957.405,484.215,433.245,2.17,2.48
1555,WISCONSIN,Clark,1209.6953,28.51213855,0.535,55019,44.73483377,-90.61207486,21,4,34491,37.6,17486.937,17004.063,34008.126,33214.833,172.455,68.982,137.964,0,379.401,482.874,1517.604,32180.103,20137.788,135.608,12170.818,1457.786,915.354,8780.8,7308.8,819.2,4019.2,3379.2,15051.12,1640.52,2421.72,260.4,6640.2,3925.347,9021.792,6267.543,2494.005,400.72,160.288,1899.846,3945.972,30071.028,30457.8,3248.832,101.526,33582,909,190.89,358.146,359.964,245.43,663.57,26175.377,5475.623,2532.08,16322.424,16322.424,15838.608,483.816,763.92,0,9141.576,65610,18577,10460,18336,1563,10035.2,4275.2,601.6,230.4,1920,1152,4269.132,3896.43,25682.556,9958.4,2841.6,537.6,448,2.3,2.75
1556,WISCONSIN,Columbia,765.5452803,74.39664441,0.1204,55021,43.46492199,-89.33589004,30,1,56954,42.4,29046.54,27907.46,55928.828,54049.346,683.448,227.816,455.632,0,455.632,1025.172,1822.528,52910.266,36531.502,111.038,15989.472,2886.988,1665.57,15891.72,12846.6,2022.15,7898.28,6470.88,26507.478,2669.481,5198.463,374.664,12082.914,2817.99,13647.123,14452.263,9339.624,629.765,259.315,3905.704,6278.845,49286.155,49341.087,7008.356,169.557,55571,1383,225.429,387.24,770.331,688.734,694.266,51155.845,2749.155,970.29,31607.496,31515.48,30457.296,1058.184,1564.272,92.016,14400.504,79151,19866,9470,23728,2355,18984.42,7850.7,951.6,737.49,4758,2545.53,4542.062,3655.806,47193.132,17485.65,6304.35,523.38,333.06,2.03,2.44
1557,WISCONSIN,Dane,1196.495695,442.8290066,0.1688,55025,43.06601594,-89.41733797,441,22,529843,34.9,263331.971,266511.029,512888.024,443478.591,27551.836,1589.529,31260.737,0,9537.174,16954.976,33380.109,422814.714,319372.431,2579.745,143433.822,50563.002,18058.215,125548.28,99867.95,17778.69,93941.72,66066.49,207912.25,17070.69,40707.03,3939.39,168518.35,15263.776,62095.816,93664.08,175880.328,4572.09,1524.03,23480.352,44690.705,481082.295,421923.268,96843.43,4711.302,484189,45654,14472.318,13787.508,17394.174,18398.562,27255.438,440654.086,58387.914,21458.806,312703.564,312271.653,302337.7,9933.953,13389.241,431.911,119207.436,90381,21037,10658,30540,2460,185030.07,51360.66,7023.68,3511.84,36874.32,17339.71,61385.198,29402.994,424537.966,127304.2,92185.8,3731.33,3950.82,2.07,2.55
1558,WISCONSIN,Dodge,875.7075137,100.2343803,0.2019,55027,43.41576662,-88.70928178,39,1,87776,42.5,45819.072,41956.928,86108.256,81982.784,2369.952,263.328,526.656,0,877.76,1667.744,4125.472,79086.176,52693,333.5,25512.75,4835.75,2668,22770.09,18167.625,2837.61,11834.91,9585.585,37866.92,4660.544,8884.162,655.389,20753.985,5660.46,26226.798,20566.338,10377.51,1152.96,345.888,5971.582,9606.87,73931.13,74921.592,11820.576,260.748,86002,1774,234.168,420.438,1119.394,681.216,1092.784,79841.296,3674.704,1169.224,46601.048,46529.574,44599.776,2001.272,3073.382,0,24872.952,71396,19830,10769,21915,2555,27026.505,11454.255,1453.41,553.68,5986.665,3529.71,7229.091,6813.626,69050.283,24119.685,10485.315,761.31,449.865,2.19,2.5
