,ET_Over_60_Population,EM_Over_60_Pop_Median_Age,E_Over_60_SEX_Male,E_Over_60_SEX_Female,E_Over_60_RACE_One_Race,E_Over_60_RACE_White,E_Over_60_RACE_Black,E_Over_60_RACE_Native_Pop,E_Over_60_RACE_Asian,E_Over_60_RACE_Pacific_Islander,E_Over_60_RACE_Other_Race,E_Over_60_RACE__Two_or_More_Races,E_Over_60_RACE_Hispanic,E_Over_60_RACE_White_Alone,E_Over_60_Pop_in_Households_Householder_Spouse,E_Over_60_Pop_in_Households_Householder_Parent,E_Over_60_Pop_in_Households_Householder_Other_Relative,E_Over_60_Pop_in_Households_Householder_Nonrelative,E_Over_60_Pop_in_Households_Householder_Unmarried_Partner,E_Over_60_Households_TYPE_Family,E_Over_60_Households_TYPE_Family_Married_Couple,E_Over_60_Households_TYPE_Family_Female_Householder,E_Over_60_Households_TYPE_Nonfamily,E_Over_60_Households_TYPE_Nonfamily_Householder_Living_Alone,E_Total_Pop_Over_60_MARITAL_STATUS_Married,E_Total_Pop_Over_60_MARITAL_STATUS_Divorced,E_Total_Pop_Over_60_MARITAL_STATUS_Separated,E_Total_Pop_Over_60_MARITAL_STATUS_Never_Married,E_Pop_Over_60_EDUCATION_Less_Than_High_School,E_Pop_Over_60_EDUCATION_Less_High_School_Grad,E_Pop_Over_60_EDUCATION_Some_College,E_Pop_Over_60_EDUCATION_Bachelors_Degree_or_Higher,E_Total_Pop_Over_60_RESPONSIBLE_FOR_GRANDCHILDREN_Live_Together,E_Total_Pop_Over_60_RESPONSIBLE_FOR_GRANDCHILDREN_Live_Together_and_Responsible,E_Pop_Over_60_VETERAN_STATUS_Civilian_Veteran,E_Pop_Over_60_DISABILITY_STATUS_Yes,E_Pop_Over_60_DISABILITY_STATUS_No,E_Pop_Over_60_Place_of_Residence_Last_Year_Same_House,E_Pop_Over_60_Place_of_Residence_Last_Year_Different_US_House,E_Pop_Over_60_Place_of_Residence_Last_Year_Different_Foreign_House,ET_Over_60_Pop_CITIZENSHIP_Native,ET_Over_60_Pop_CITIZENSHIP_Foreign_Born,E_Over_60_Pop_CITIZENSHIP_Foreign_Born_Post_2010_Entry,E_Over_60_Pop_CITIZENSHIP_Foreign_Born_Btwn_2000_2009_Entry,E_Over_60_Pop_CITIZENSHIP_Foreign_Born_Before_2000_Entry,E_Over_60_Pop_CITIZENSHIP_Foreign_Born_US_Citizen,E_Over_60_Pop_CITIZENSHIP_Foreign_Born_Not_US_Citizen,E_Over_60_Pop_LANGUAGE_English_Only_At_Home,E_Over_60_Pop_LANGUAGE_Nonenglish_At_Home,E_Over_60_Pop_LANGUAGE_Limited_English,ET_Over_60_Pop_EMPLOYMENT_STATUS_in_Labor_Force,E_Over_60_Pop_EMPLOYMENT_STATUS_in_Civilian_Labor_Force,E_Over_60_Pop_EMPLOYMENT_STATUS_in_Civilian_Labor_Force_Employed,E_Over_60_Pop_EMPLOYMENT_STATUS_in_Civilian_Labor_Force_Unemployed,E_Total_Pop_Over_60_EMPLOYMENT_STATUS_Not_In_Labor_Force,E_Total_Pop_Over_60_EMPLOYMENT_STATUS_In_Civilian_Labor_Force_Unemployed_Percent_of_Labor_Force,EM_Over_60_Households_WITH_INCOME_Mean_Earnings,EM_Over_60_Households_WITH_INCOME_Mean_Social_Security,EM_Over_60_Households_WITH_INCOME_Mean_Suppl_Security,EM_Over_60_Households_WITH_INCOME_Mean_Retirement_Income,EM_Over_60_Households_WITH_INCOME_Mean_Cash_Public_Asst,E_Over_60_Households_WITH_INCOME_WITH_EARNINGS,E_Over_60_Households_WITH_INCOME_WITH_Social_Security,E_Over_60_Households_WITH_INCOME_WITH_Suppl_Security,E_Over_60_Households_WITH_INCOME_WITH_Cash_Public_Asst,E_Over_60_Households_WITH_INCOME_WITH_Retirement_Income,E_Over_60_Households_WITH_INCOME_WITH_SNAP,E_Over_60_Pop_POVERTY_STATUS_Below_100_Percent,E_Over_60_Pop_POVERTY_STATUS_Btwn_100_149_Percent,E_Over_60_Pop_POVERTY_STATUS_Above_150_Percent,E_Over_60_HOUSING_UNITS_Owner_Occupied,E_Over_60_HOUSING_UNITS_Rented,E_Over_60_HOUSING_UNITS_No_Telephone,E_Over_60_HOUSING_UNITS_More_Than_One_Occupant_Per_Room,EM_Over_60_HOUSING_UNITS_Avg_Household_Size_Owned,EM_Over_60_HOUSING_UNITS_Avg_Household_Size_Rented,E_TRANSPORTATION_Workers_Over_60_Public_Transportation,E_TRANSPORTATION_Workers_Over_16_over_60_mins_public_transportation,STATE,COUNTY,AREA_SQMI,Pop_Density,CDC_SVI_Overall_Ranking,Lat,Long_,FIPS,4_22_Confirmed,4_22_Deaths
1437,24799,69.7,11432.339,13366.661,24675.005,24476.613,49.598,24.799,74.397,0,74.397,123.995,272.789,24253.422,22771.5,431.46,287.64,479.4,239.7,8482.892,7720.042,503.481,6774.108,6285.884,15722.566,2802.287,74.397,1363.945,2678.292,11184.349,6894.122,4042.237,421.583,123.995,3868.644,6599.502,17574.498,23112.668,1686.332,0,24345,454,0,13.166,440.834,330.966,123.034,24079.829,719.171,223.191,7117.313,7117.313,6993.318,123.995,17681.687,421.583,54175,21344,10984,20511,2114,7002.963,12358.17,686.565,198.341,6728.337,1052.733,1861.398,1958.094,20378.682,11808.918,3448.082,244.112,15.257,1.86,1.28,23764.136,2386.153,WISCONSIN,Fond du Lac,719.5653174,142.1900104,0.2038,43.75354908,-88.48885325,55039,65,3
1438,11825,70.3,5486.8,6338.2,11789.525,11683.1,23.65,11.825,47.3,11.825,11.825,35.475,35.475,11671.275,10473.012,120.758,153.692,230.538,98.802,3910.904,3601.408,232.122,3123.096,2961.314,7343.325,1277.1,70.95,886.875,1253.45,5368.55,2826.175,2365,189.2,70.95,1962.95,3016.71,8156.29,11103.675,697.675,23.65,11667,158,18.96,6.004,133.036,118.026,39.974,11612.15,212.85,70.95,3559.325,3559.325,3476.55,82.775,8265.675,260.15,46197,19452,10377,20367,2874,3284.878,5549.826,351.7,91.442,2961.314,471.278,1061.435,1240.203,8871.362,5838.22,1195.78,77.374,7.034,1.8,1.27,483.648,1406.976,WISCONSIN,Grant,1146.878841,45.19047537,0.1939,42.8671731,-90.7063218,55043,25,3
1439,9096,69.3,4329.696,4766.304,9068.712,9041.424,0,0,0,18.192,0,27.288,72.768,8968.656,8354.434,123.508,123.508,220.55,123.508,3186.6,2893.32,191.76,2453.4,2278.56,5839.632,1273.44,27.288,445.704,1036.944,4020.432,2419.536,1619.088,163.728,36.384,1318.92,2062.283,6788.717,8532.048,563.952,0,8935,161,0,1.932,159.068,143.934,17.066,8868.6,227.4,27.288,3447.384,3447.384,3392.808,54.576,5648.616,136.44,51154,20489,10633,22408,1643,3045.6,4382.28,163.56,152.28,2306.76,485.04,654.974,708.08,7487.946,4489.44,1150.56,146.64,22.56,1.86,1.39,0,5667.195,WISCONSIN,Green,584.0428517,63.11865626,0.0529,42.6794956,-89.60243287,55045,9,0
1440,18951,69.2,8944.872,10006.128,18799.392,18590.931,37.902,18.951,37.902,0,94.755,151.608,360.069,18344.568,16988.738,533.774,331.308,552.18,202.466,6650.502,5774.526,576.3,4875.498,4529.718,11654.865,2558.385,75.804,1099.158,2217.267,7618.302,5438.937,3695.445,416.922,94.755,3145.866,4779.52,13890.48,17870.793,1080.207,0,18439,512,0,34.816,477.184,370.176,141.824,18363.519,587.481,151.608,6007.467,6007.467,5874.81,132.657,12943.533,416.922,55104,20923,9565,19498,2531,5774.526,9174.696,645.456,195.942,5221.278,772.242,1344.24,1325.57,16000.19,8921.124,2604.876,161.364,11.526,1.88,1.43,5959.284,6271.107,WISCONSIN,Jefferson,556.4656368,152.124398,0.1854,43.02054068,-88.77529134,55055,35,0
1441,7126,70,3534.496,3591.504,7104.622,6940.724,49.882,64.134,35.63,0,7.126,21.378,85.512,6876.59,6283.345,72.985,66.35,205.685,139.335,2289.512,2029.832,168.792,2038.488,1809.104,4197.214,1097.404,64.134,434.686,1104.53,3292.212,1831.382,905.002,171.024,42.756,1311.184,2197.24,4542.76,6677.062,448.938,0,6909,217,3.906,0,213.094,149.079,67.921,6940.724,185.276,85.512,1845.634,1845.634,1795.752,49.882,5280.366,178.15,50191,19884,9506,19204,2464,1895.664,3587.912,216.4,73.576,1739.856,432.8,667.26,768.36,5304.38,3691.784,636.216,69.248,12.984,1.78,1.35,298.536,2015.118,WISCONSIN,Juneau,767.0389178,34.44284167,0.378,43.92456975,-90.11120239,55057,11,1
1442,32838,69,15039.804,17798.196,32673.81,30867.72,1083.654,164.19,394.056,0,197.028,164.19,1379.196,29751.228,29142.047,957.57,925.651,893.732,255.352,11005.2,9069.1,1263.56,9374.8,8885.68,18684.822,5418.27,459.732,2298.66,4170.426,12150.06,9621.534,6895.98,1379.196,394.056,5451.108,9522.024,22646.976,30178.122,2594.202,65.676,30501,2337,32.718,91.143,2213.139,1930.362,406.638,29915.418,2922.582,1444.872,9128.964,9128.964,8833.422,295.542,23709.036,1116.492,63700,21352,11291,22655,2812,9374.8,15672.22,1283.94,264.94,10169.62,1997.24,2283.999,2541.351,27343.65,15488.8,4891.2,285.32,61.14,1.96,1.66,8798.083,5159.778,WISCONSIN,Kenosha,271.8585468,619.182299,0.5111,42.57639354,-88.04051686,55059,278,6
1443,25154,69.6,11369.608,13784.392,25053.384,24550.304,100.616,25.154,377.31,0,0,100.616,100.616,24449.688,22866.708,289.452,385.936,578.904,265.331,8760.675,7592.585,773.465,7024.325,6566.56,15193.016,3571.868,125.77,1408.624,2087.782,8652.976,7269.506,7118.582,628.85,100.616,4779.26,7318.2,17075.8,23393.22,1735.626,25.154,24546,608,7.904,49.856,550.24,496.128,111.872,24323.918,830.082,402.464,7344.968,7344.968,7219.198,100.616,17809.032,352.156,62253,21174,9431,21852,2340,7324.24,12296.515,915.53,236.775,8034.565,1010.24,1585.61,1658.792,21125.204,11980.815,3804.185,205.205,78.925,1.85,1.32,6794.688,3185.01,WISCONSIN,La Crosse,451.7689505,260.8634344,0.2089,43.90632465,-91.11451093,55063,25,0
1444,21294,69.8,9752.652,11541.348,21272.706,21038.472,21.294,85.176,149.058,0,0,21.294,149.058,20910.708,19545.6,264.68,264.68,305.4,162.88,6971.296,6212.968,505.552,6332.704,5920.28,12925.458,2299.752,106.47,1384.11,2214.576,10199.826,5429.97,3449.628,404.586,127.764,3513.51,5134.465,15822.535,20420.946,851.76,21.294,20998,296,10.952,18.944,266.104,174.048,121.952,20846.826,447.174,255.528,5600.322,5600.322,5515.146,85.176,15693.678,319.41,46663,20722,9917,18285,2207,5600.984,10443.64,705.112,172.952,5428.032,838.152,1655.603,2410.055,16912.299,10802.848,2501.152,239.472,26.608,1.77,1.24,8534.16,5689.44,WISCONSIN,Manitowoc,589.3042556,134.747033,0.1621,44.11946801,-87.80928853,55071,7,0
1445,31576,69.4,14809.144,16766.856,31449.696,30881.328,31.576,94.728,442.064,31.576,0,126.304,94.728,30818.176,29177.35,460.695,552.834,552.834,307.13,11589.838,10252.549,910.907,7791.162,7190.351,20871.736,3694.392,157.88,1357.768,3947,13767.136,7672.968,6188.896,568.368,189.456,5557.376,7879.755,23021.245,29776.168,1736.68,63.152,30790,786,0,54.234,731.766,694.824,91.176,30533.992,1042.008,536.792,9157.04,9157.04,8936.008,221.032,22418.96,757.824,54581,20949,9984,19825,2133,9341.642,15175.323,1065.955,290.715,8314.449,1414.813,2255.773,2811.991,25802.335,15446.657,3934.343,290.715,58.143,1.85,1.4,10897.65,9008.724,WISCONSIN,Marathon,1545.266823,87.53439729,0.1443,44.89792533,-89.75863384,55073,17,1
1446,12615,69.9,6130.89,6484.11,12577.155,12501.465,0,50.46,12.615,12.615,0,37.845,75.69,12425.775,11714.59,134.09,109.71,243.8,158.47,4226.41,3848.765,216.945,3808.59,3527.365,7796.07,1627.335,75.69,731.67,1526.415,6193.965,3267.285,1639.95,151.38,37.845,2762.685,3708.922,8613.078,11870.715,706.44,37.845,12475,140,0,0,140,111.02,28.98,12375.315,239.685,50.46,2901.45,2901.45,2787.915,100.92,9713.55,466.755,40242,19731,10219,17918,1820,3222.035,6749.4,377.645,96.42,3495.225,642.8,1256.844,1614.182,9450.974,6789.575,1245.425,160.7,8.035,1.68,1.24,4055.934,9627.921,WISCONSIN,Marinette,1399.449388,28.96639233,0.2971,45.38553432,-88.033246,55075,6,1
1447,178070,68.8,78172.73,99897.27,176645.44,135333.2,33655.23,712.28,3739.47,0,3027.19,1424.56,10149.99,128922.68,151848.4,7419.865,6902.2,6384.535,2415.77,52613.88,38659.764,10865.91,61764.12,58218.402,81377.99,31874.53,3205.26,25642.08,26532.43,60365.73,46298.2,44873.64,7835.08,2671.05,25820.15,57309.168,116882.832,164358.61,13177.18,534.21,162926,15144,1332.672,1771.848,12039.48,10282.776,4861.224,159728.79,18341.21,10149.99,48969.25,48969.25,47188.55,1602.63,129100.75,6054.38,59302,19279,10198,22502,2797,50440.698,86355.39,9950.886,2173.182,50211.942,17957.346,21774,17070.816,135347.184,73659.432,40718.568,2745.072,571.89,1.96,1.53,41384.662,11067.991,WISCONSIN,Milwaukee,241.4838523,3951.440193,0.8061,43.00486062,-87.96733172,55079,2304,142
1448,10479,69.3,5166.147,5312.853,10405.647,10185.588,73.353,62.874,73.353,0,10.479,73.353,83.832,10143.672,9438.828,221.144,150.78,251.3,160.832,3493.815,3159.51,222.87,3061.185,2871.09,6318.837,1467.06,73.353,670.656,1184.127,4652.676,2797.893,1833.825,324.849,73.353,2273.943,3006.522,7082.478,9913.134,555.387,10.479,10297,182,10.92,26.026,145.054,119.028,62.972,10175.109,303.891,125.748,3017.952,3017.952,2923.641,94.311,7461.048,335.328,52067,18464,9474,25610,2309,3093.96,5073.57,347.415,150.765,3264.39,635.835,877.743,948.366,8262.891,5027.685,1527.315,131.1,19.665,1.92,1.25,2944,4761,WISCONSIN,Monroe,900.9035337,50.5070724,0.4621,43.94641218,-90.618819,55081,13,1
1449,10459,69,5187.664,5271.336,10417.164,10228.902,94.131,62.754,10.459,0,10.459,41.836,52.295,10187.066,9812.488,143.248,81.856,194.408,143.248,3805.484,3383.374,279.242,2688.516,2467.72,6934.317,1234.162,62.754,439.278,1286.457,5229.5,2551.996,1380.588,209.18,62.754,2112.718,2760.209,7500.791,9873.296,575.245,10.459,10302,157,0,13.973,143.027,110.999,46.001,10270.738,188.262,62.754,2635.668,2635.668,2593.832,52.295,7823.332,198.721,44350,20356,11248,20518,2131,2889.83,5208.188,246.772,103.904,2662.54,402.628,800.358,1138.971,8321.671,5701.732,792.268,142.868,25.976,1.8,1.37,0,7735.88,WISCONSIN,Oconto,997.4809583,37.65084405,0.064,45.02715345,-88.26807503,55083,5,0
1450,12123,70.1,5867.532,6255.468,12086.631,11868.417,48.492,84.861,72.738,12.123,0,36.369,24.246,11844.171,11109.483,212.058,188.496,270.963,141.372,4210.64,3864.56,230.72,2999.36,2718.17,8086.041,1503.252,24.246,448.551,1091.07,4267.296,3515.67,3248.964,206.091,48.492,2170.017,3099.722,8731.278,11541.096,569.781,12.123,11892,231,3.927,0,227.073,191.961,39.039,11868.417,254.583,72.738,2836.782,2836.782,2764.044,72.738,9286.218,290.952,50078,21551,11603,31187,1088,2891.21,5998.72,252.35,43.26,3713.15,317.24,828.17,922.818,10080.012,6438.53,771.47,165.83,21.63,1.82,1.45,2057.913,3731.013,WISCONSIN,Oneida,1113.937112,31.72979842,0.014,45.70677897,-89.51944105,55085,6,0
1451,36539,69,16771.401,19767.599,36319.766,35040.901,109.617,511.546,511.546,0,146.156,219.234,401.929,34858.206,33866.448,747.054,498.036,498.036,177.87,12934.971,11292.435,1231.902,9878.029,9376.143,23311.882,4603.914,182.695,2009.645,3325.049,16040.621,9463.601,7746.268,767.319,182.695,6028.935,9033.365,26671.635,34638.972,1826.95,73.078,35315,1224,118.728,84.456,1020.816,888.624,335.376,35369.752,1169.248,584.624,10377.076,10377.076,10230.92,146.156,26161.924,475.007,56508,21056,10046,20376,4205,10425.541,18045.083,1095.024,273.756,9878.029,1437.219,1999.48,2820.695,30884.825,17999.457,4813.543,387.821,45.626,1.85,1.38,17245.42,9148.485,WISCONSIN,Outagamie,637.5783624,289.7745766,0.0978,44.41578887,-88.46565023,55087,37,2
1452,22785,69.5,10617.81,12167.19,22693.86,22124.235,250.635,22.785,227.85,22.785,45.57,91.14,205.065,21987.525,21401.082,336.495,291.629,403.794,179.464,8451.876,7643.559,553.059,5729.124,5346.237,15448.23,2278.5,68.355,1139.25,1184.82,5946.885,5924.1,9729.195,410.13,68.355,3121.545,4293.871,18187.129,21554.61,1184.82,22.785,21651,1134,38.556,75.978,1019.466,977.508,156.492,21873.6,911.4,250.635,7860.825,7860.825,7701.33,136.71,14924.175,432.915,98210,23802,11651,27196,3816,7601.016,10621.569,581.421,99.267,5927.658,411.249,966.683,1371.341,20120.495,11358.981,2822.019,127.629,42.543,1.89,1.29,3520.096,8328.032,WISCONSIN,Ozaukee,233.016735,378.8740753,0.0134,43.38352225,-87.94625009,55089,80,9
1453,8553,68.4,4190.97,4362.03,8510.235,8476.023,17.106,8.553,8.553,0,0,42.765,59.871,8424.705,7936.5,132,66,115.5,99,3247.216,2913.246,200.382,1890.784,1716.092,5867.358,1086.231,51.318,316.461,701.346,3369.882,2411.946,2069.826,350.673,17.106,1488.222,2222.508,6101.492,8056.926,478.968,17.106,8458,95,1.995,1.995,91.01,79.04,15.96,8381.94,171.06,42.765,2984.997,2984.997,2925.126,59.871,5568.003,162.507,57159,21032,11074,23386,3345,2836.176,3945.984,292.866,56.518,2409.722,262.038,341.284,566.032,7416.684,4305.644,832.356,71.932,66.794,1.99,1.32,6535.095,5791.653,WISCONSIN,Pierce,573.8526829,72.49770061,0.0806,44.71850291,-92.4224416,55093,8,0
1454,11888,69.2,5872.672,6015.328,11828.56,11697.792,23.776,59.44,11.888,0,23.776,59.44,71.328,11674.016,10983.325,138.3,80.675,322.7,207.45,4235.796,3857.34,269.286,3042.204,2823.864,7822.304,1676.208,47.552,392.304,986.704,5313.936,3530.736,2056.624,225.872,59.44,2151.728,3278.212,8264.788,11162.832,713.28,0,11739,149,2.98,7.003,139.017,122.031,26.969,11626.464,261.536,83.216,3245.424,3245.424,3174.096,71.328,8642.576,249.648,51682,20608,10559,22583,2256,3187.764,5902.458,378.456,116.448,2962.146,596.796,900.354,1165.843,9476.803,6026.184,1251.816,109.17,14.556,1.8,1.38,3804.57,4973.94,WISCONSIN,Polk,914.0656617,47.42438297,0.0873,45.46130348,-92.44182875,55095,4,0
1455,15435,69.1,7300.755,8134.245,15373.26,15064.56,46.305,46.305,138.915,0,77.175,61.74,123.48,15018.255,14261.932,257.108,120.992,483.968,181.488,5473.422,4989.636,360.468,4012.578,3709.026,10063.62,1636.11,77.175,956.97,1466.325,6112.26,3935.925,3920.49,200.655,46.305,2731.995,4113.279,11177.721,14601.51,787.185,46.305,14969,466,41.008,2.796,422.196,300.104,165.896,14848.47,586.53,231.525,3750.705,3750.705,3658.095,92.61,11684.295,385.875,51603,22039,10082,23818,1878,4031.55,7740.576,379.44,237.15,5037.066,664.02,1238.571,1039.788,13012.641,7806.978,1679.022,NA,28.458,1.84,1.3,1639.375,7548.75,WISCONSIN,Portage,800.8775785,88.15204957,0.1653,44.47558711,-89.50152965,55097,4,0
1456,43054,69.3,19718.732,23335.268,42838.73,39049.978,2841.564,172.216,258.324,0,473.594,215.27,1894.376,37758.358,39041.86,876.876,876.876,960.388,542.828,14987.84,12846.72,1552.312,11776.16,10946.476,26133.778,6415.046,301.378,2970.726,5209.534,16016.088,12356.498,9471.88,1334.674,387.486,7491.396,12345.942,29647.058,40513.814,2497.132,43.054,40954,2100,37.8,157.5,1906.8,1497.3,602.7,40384.652,2669.348,1162.458,11839.85,11839.85,11538.472,301.378,31214.15,1033.296,58983,21688,11042,20702,2625,12445.26,20527.988,1525.548,562.044,13301.708,2462.288,3317.447,3233.461,35484.085,21197.088,5566.912,321.168,80.292,1.9,1.41,3917.011,8313.656,WISCONSIN,Racine,332.5876725,587.5082457,0.4551,42.74753117,-88.05941254,55101,198,10
1457,35897,69.4,16512.62,19384.38,35681.618,34173.944,1005.116,107.691,215.382,0,179.485,215.382,789.734,33527.798,32611.544,1047.48,593.572,663.404,244.412,12214.818,10537.83,1155.762,10447.182,9789.984,21286.921,5528.138,251.279,2046.129,3733.288,15938.268,9584.499,6640.945,1399.983,430.764,6748.636,10452.648,24623.352,33671.386,2117.923,107.691,34678,1219,13.409,93.863,1111.728,855.738,363.262,34317.532,1579.468,646.146,10015.263,10015.263,9692.19,323.073,25881.737,1112.807,51665,20707,11204,19482,2263,10311.21,17880.318,1359.72,362.592,11466.972,2311.524,2595.624,3297.144,29183.232,17631.036,5030.964,362.592,67.986,1.87,1.36,5697.89,6435.264,WISCONSIN,Rock,718.1360408,225.2623331,0.4561,42.67151616,-89.071479,55105,86,4
1458,15615,69.3,7229.745,8385.255,15552.54,15287.085,93.69,93.69,31.23,0,31.23,62.46,156.15,15162.165,14233.62,317.31,287.09,271.98,181.32,5463.598,4768.582,482.65,4189.402,3948.077,9696.915,1936.26,171.765,811.98,1889.415,6417.765,4106.745,3185.46,359.145,78.075,2732.625,4191.336,10994.664,14584.41,968.13,46.845,15276,339,35.934,22.035,281.031,261.03,77.97,15287.085,327.915,124.92,5028.03,5028.03,4887.495,140.535,10586.97,437.22,51231,20584,10465,24584,2104,4701.011,7693.441,569.527,164.101,4112.178,1023.218,987.09,1488.228,12710.682,7403.851,2249.149,279.937,9.653,1.89,1.35,11539.821,7145.4,WISCONSIN,Sauk,831.5426249,76.47954308,0.2344,43.42574087,-89.94966132,55111,36,3
1459,11239,70.5,5361.003,5877.997,11182.805,10632.094,22.478,460.799,44.956,0,22.478,56.195,56.195,10598.377,10226.788,206.492,228.228,206.492,163.02,3912.468,3426.878,353.787,3024.532,2851.107,6968.18,1359.919,67.434,618.145,1371.158,5776.846,2629.926,1461.07,258.497,67.434,2056.737,2960.72,7924.28,10598.377,629.384,11.239,11122,117,1.053,0,115.947,91.962,25.038,11047.937,191.063,56.195,2764.794,2764.794,2731.077,33.717,8474.206,134.868,48410,19689,8845,22919,1275,2858.044,5771.584,277.48,90.181,2823.359,527.212,925.225,1230.005,8729.77,5799.332,1137.668,117.929,13.874,1.79,1.4,3923.298,2850.636,WISCONSIN,Shawano,893.224431,45.91119385,0.1382,44.78902246,-88.76443896,55115,6,0
1460,27689,69.2,12930.763,14758.237,27633.622,27052.153,27.689,27.689,387.646,0,110.756,55.378,415.335,26747.574,25554.536,429.488,375.802,483.174,214.744,9642.796,8664.79,703.478,7515.204,7137.728,17804.027,3682.637,83.067,1384.45,2685.833,12321.605,6866.872,5787.001,498.402,83.067,4651.752,6332.31,20613.69,25999.971,1578.273,83.067,26519,1170,33.93,36.27,1099.8,953.55,216.45,26332.239,1356.761,609.158,7974.432,7974.432,7835.987,138.445,19714.568,470.713,54144,21352,11743,19564,2549,8047.102,13571.978,634.846,240.212,7841.206,960.848,1589.814,2047.896,23308.29,13280.292,3877.708,171.58,17.158,1.81,1.35,13301.504,5845.504,WISCONSIN,Sheboygan,511.5276451,225.2175442,0.2245,43.72099677,-87.94579284,55117,44,2
1461,16807,68.4,8100.974,8706.026,16739.772,16554.895,33.614,16.807,100.842,0,16.807,67.228,84.035,16470.86,15629.782,195.576,195.576,277.066,114.086,6373.245,5824.006,331.616,3989.755,3709.954,11563.216,1932.805,50.421,756.315,974.806,6252.204,4672.346,4907.644,352.947,67.228,2672.313,3779.391,12581.609,15613.703,1142.876,33.614,16416,391,12.903,55.913,322.184,306.935,84.065,16454.053,352.947,151.263,5277.398,5277.398,5176.556,100.842,11529.602,302.526,72322,21972,10136,26386,2289,5160.774,7792.976,476.698,82.904,4611.535,424.883,883.494,981.66,14495.846,8166.044,2196.956,165.808,20.726,1.9,1.38,5015.68,11912.24,WISCONSIN,St. Croix,722.4436603,121.6939186,0.0146,45.03437474,-92.45000068,55109,12,0
1462,7132,70.3,3494.68,3637.32,7124.868,7053.548,21.396,14.264,7.132,0,21.396,7.132,42.792,7032.152,6448.848,81.288,121.932,128.706,74.514,2399.48,2122.96,173.94,2060.52,1944.56,4314.86,791.652,57.056,435.052,862.972,3366.304,1797.264,1112.592,92.716,21.396,1091.196,1667.225,5137.775,6732.608,399.392,0,7029,103,0,0,103,86.005,16.995,6946.568,185.432,42.792,2267.976,2267.976,2218.052,57.056,4864.024,171.168,49242,19228,9791,19336,1256,2131.88,3496.64,223,66.9,1632.36,379.1,571.62,707.72,5525.66,3501.1,958.9,84.74,13.38,1.8,1.25,1162.931,8442.577,WISCONSIN,Trempealeau,733.0041365,40.16075563,0.2812,44.30360275,-91.35893614,55121,1,0
1463,8688,70.5,4317.936,4370.064,8635.872,8279.664,26.064,286.704,17.376,0,17.376,52.128,34.752,8244.912,8456.225,17.17,25.755,77.265,68.68,3351.34,3142.568,126.362,2142.66,2010.804,6220.608,834.048,104.256,304.08,642.912,2780.16,2562.96,2693.28,165.072,78.192,1702.848,2323.89,6283.11,8149.344,529.968,8.688,8561,127,0,1.016,125.984,101.981,25.019,8548.992,139.008,34.752,2128.56,2128.56,2015.616,112.944,6559.44,451.776,45984,21558,11254,28163,2774,2170.13,4614.96,219.76,76.916,2521.746,296.676,542.241,679.953,7384.806,4922.624,571.376,126.362,27.47,1.68,1.41,0,8798,WISCONSIN,Vilas,857.7075501,25.17524767,0.1395,46.05467334,-89.51719204,55125,4,0
1464,23317,69.5,10912.356,12404.644,23177.098,22804.026,69.951,23.317,116.585,0,139.902,139.902,606.242,22384.32,21562.26,477.645,409.41,318.43,181.96,8513.26,7440.16,758.324,5794.74,5479.964,15272.635,2961.259,186.536,1352.386,2075.213,8440.754,6085.737,6738.613,746.144,186.536,3497.55,5734.095,17110.905,21684.81,1632.19,0,22224,1093,17.488,84.161,991.351,715.915,377.085,22197.784,1119.216,652.876,7274.904,7274.904,7018.417,256.487,16042.096,816.095,58946,21684,10659,27584,1623,7010.92,11517.94,558.012,143.08,6367.06,1130.332,1530.615,1530.615,19783.77,11389.168,2918.832,228.928,71.54,1.91,1.42,287.406,9292.794,WISCONSIN,Walworth,555.4341128,185.4639419,0.2688,42.66858202,-88.54163073,55127,94,7
1465,31380,69.5,14497.56,16882.44,31317.24,31003.44,94.14,31.38,156.9,31.38,0,62.76,219.66,30815.16,28855.18,521.849,429.758,890.213,276.273,11352.681,10317.196,640.118,7474.319,7060.125,20899.08,3545.94,94.14,1255.2,2447.64,12614.76,8880.54,7437.06,502.08,94.14,5460.12,7372.433,23474.567,29465.82,1882.8,31.38,30501,879,7.032,46.587,825.381,767.367,111.633,30501.36,878.64,282.42,9665.04,9665.04,9414,251.04,21714.96,815.88,63022,22989,11869,20749,1894,9187.576,14760.368,489.502,188.27,9149.922,771.907,1634.891,1727.432,27484.677,15513.448,3313.552,225.924,18.827,1.86,1.44,12584.486,14489.477,WISCONSIN,Washington,430.6435719,312.4045238,0.0099,43.36863664,-88.22974712,55131,88,4
