"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","SX32","SX32_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"US1MDBL0016","TOWSON 0.8 SW, MD US","39.397048","-76.615284","114.6","2020-06-05",,,,,,,,,"0.69",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDBL0016","TOWSON 0.8 SW, MD US","39.397048","-76.615284","114.6","2020-06-06",,,,,,,,,"0.82",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDBL0016","TOWSON 0.8 SW, MD US","39.397048","-76.615284","114.6","2020-06-07",,,,,,,,,"0.00",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDBL0016","TOWSON 0.8 SW, MD US","39.397048","-76.615284","114.6","2020-06-08",,,,,,,,,"0.00",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDBL0016","TOWSON 0.8 SW, MD US","39.397048","-76.615284","114.6","2020-06-09",,,,,,,,,"0.00",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDBL0016","TOWSON 0.8 SW, MD US","39.397048","-76.615284","114.6","2020-06-10",,,,,,,,,"0.00",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDBL0016","TOWSON 0.8 SW, MD US","39.397048","-76.615284","114.6","2020-06-11",,,,,,,,,"0.70",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDBL0016","TOWSON 0.8 SW, MD US","39.397048","-76.615284","114.6","2020-06-12",,,,,,,,,"0.08",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDBL0016","TOWSON 0.8 SW, MD US","39.397048","-76.615284","114.6","2020-06-13",,,,,,,,,"0.00",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDBL0016","TOWSON 0.8 SW, MD US","39.397048","-76.615284","114.6","2020-06-14",,,,,,,,,"0.00",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDBL0016","TOWSON 0.8 SW, MD US","39.397048","-76.615284","114.6","2020-06-15",,,,,,,,,"0.00",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDBL0016","TOWSON 0.8 SW, MD US","39.397048","-76.615284","114.6","2020-06-16",,,,,,,,,"0.00",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDBL0016","TOWSON 0.8 SW, MD US","39.397048","-76.615284","114.6","2020-06-17",,,,,,,,,"0.00",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDBL0016","TOWSON 0.8 SW, MD US","39.397048","-76.615284","114.6","2020-06-18",,,,,,,,,"0.11",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDBL0016","TOWSON 0.8 SW, MD US","39.397048","-76.615284","114.6","2020-06-19",,,,,,,,,"0.03",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDBL0016","TOWSON 0.8 SW, MD US","39.397048","-76.615284","114.6","2020-06-20",,,,,,,,,"1.35",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDBL0016","TOWSON 0.8 SW, MD US","39.397048","-76.615284","114.6","2020-06-21",,,,,,,,,"0.09",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDBL0016","TOWSON 0.8 SW, MD US","39.397048","-76.615284","114.6","2020-06-22",,,,,,,,,"0.01",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDBL0016","TOWSON 0.8 SW, MD US","39.397048","-76.615284","114.6","2020-06-23",,,,,,,,,"1.38",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDBL0016","TOWSON 0.8 SW, MD US","39.397048","-76.615284","114.6","2020-06-24",,,,,,,,,"0.77",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDBL0016","TOWSON 0.8 SW, MD US","39.397048","-76.615284","114.6","2020-06-25",,,,,,,,,"0.00",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDBL0016","TOWSON 0.8 SW, MD US","39.397048","-76.615284","114.6","2020-06-26",,,,,,,,,"0.04",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDBL0016","TOWSON 0.8 SW, MD US","39.397048","-76.615284","114.6","2020-06-27",,,,,,,,,"0.00",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDBL0016","TOWSON 0.8 SW, MD US","39.397048","-76.615284","114.6","2020-06-28",,,,,,,,,"0.00",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDBL0016","TOWSON 0.8 SW, MD US","39.397048","-76.615284","114.6","2020-06-29",,,,,,,,,"0.00",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDBL0016","TOWSON 0.8 SW, MD US","39.397048","-76.615284","114.6","2020-06-30",,,,,,,,,"0.00",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDBL0016","TOWSON 0.8 SW, MD US","39.397048","-76.615284","114.6","2020-07-01",,,,,,,,,"0.04",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDBL0016","TOWSON 0.8 SW, MD US","39.397048","-76.615284","114.6","2020-07-02",,,,,,,,,"0.00",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDBL0016","TOWSON 0.8 SW, MD US","39.397048","-76.615284","114.6","2020-07-03",,,,,,,,,"0.00",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDBL0016","TOWSON 0.8 SW, MD US","39.397048","-76.615284","114.6","2020-07-04",,,,,,,,,"0.00",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDBL0016","TOWSON 0.8 SW, MD US","39.397048","-76.615284","114.6","2020-07-05",,,,,,,,,"0.00",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDBL0016","TOWSON 0.8 SW, MD US","39.397048","-76.615284","114.6","2020-07-06",,,,,,,,,"0.00",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDBL0016","TOWSON 0.8 SW, MD US","39.397048","-76.615284","114.6","2020-07-07",,,,,,,,,"1.26",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDBL0016","TOWSON 0.8 SW, MD US","39.397048","-76.615284","114.6","2020-07-08",,,,,,,,,"0.00",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDBL0016","TOWSON 0.8 SW, MD US","39.397048","-76.615284","114.6","2020-07-09",,,,,,,,,"0.00",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDBL0016","TOWSON 0.8 SW, MD US","39.397048","-76.615284","114.6","2020-07-10",,,,,,,,,"0.00",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDBL0016","TOWSON 0.8 SW, MD US","39.397048","-76.615284","114.6","2020-07-11",,,,,,,,,"0.09",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDBL0016","TOWSON 0.8 SW, MD US","39.397048","-76.615284","114.6","2020-07-12",,,,,,,,,"0.00",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDBL0016","TOWSON 0.8 SW, MD US","39.397048","-76.615284","114.6","2020-07-13",,,,,,,,,"0.25",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDBL0016","TOWSON 0.8 SW, MD US","39.397048","-76.615284","114.6","2020-07-14",,,,,,,,,"0.00",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDBL0016","TOWSON 0.8 SW, MD US","39.397048","-76.615284","114.6","2020-07-15",,,,,,,,,"0.00",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDBL0016","TOWSON 0.8 SW, MD US","39.397048","-76.615284","114.6","2020-07-16",,,,,,,,,"0.00",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDBL0016","TOWSON 0.8 SW, MD US","39.397048","-76.615284","114.6","2020-07-17",,,,,,,,,"0.12",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDBL0016","TOWSON 0.8 SW, MD US","39.397048","-76.615284","114.6","2020-07-18",,,,,,,,,"0.00",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDBL0016","TOWSON 0.8 SW, MD US","39.397048","-76.615284","114.6","2020-07-19",,,,,,,,,"0.00",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDBL0016","TOWSON 0.8 SW, MD US","39.397048","-76.615284","114.6","2020-07-20",,,,,,,,,"0.00",",,N",,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-03-01",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-03-02",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-03-03",,,,,,,,,"0.15",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-03-04",,,,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-03-05",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-03-06",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-03-07",,,,,,,,,"0.25",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-03-08",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-03-09",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-03-10",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-03-11",,,,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-03-12",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-03-13",,,,,,,,,"0.29",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-03-14",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-03-15",,,,,,,,,"0.15",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-03-16",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-03-17",,,,,,,,,"0.00","T,,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-03-18",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-03-19",,,,,,,,,"0.74",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-03-20",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-03-21",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-03-26",,,"    5",",,N","0.73",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-03-27",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-03-28",,,,,,,,,"0.39",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-03-29",,,,,,,,,"0.31",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-03-30",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-03-31",,,,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-04-01",,,,,,,,,"0.09",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-04-02",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-04-03",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-04-04",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-04-05",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-04-06",,,,,,,,,"0.01",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-04-07",,,,,,,,,"0.00","T,,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-04-08",,,,,,,,,"0.18",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-04-09",,,,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-04-10",,,,,,,,,"0.13",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-04-11",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-04-12",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-04-13",,,,,,,,,"1.44",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-04-14",,,,,,,,,"0.74",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-04-15",,,,,,,,,"0.13",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-04-16",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-04-17",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-04-18",,,,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-04-19",,,,,,,,,"0.04",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-04-20",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-04-21",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-04-22",,,,,,,,,"0.23",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-04-23",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-04-24",,,,,,,,,"1.25",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-04-25",,,,,,,,,"0.11",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-04-26",,,,,,,,,"0.13",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-04-27",,,,,,,,,"0.11",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-04-28",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-04-29",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-04-30",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-05-01",,,,,,,,,"1.09",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-05-02",,,,,,,,,"0.12",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-05-03",,,,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-05-04",,,,,,,,,"0.41",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-05-05",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-05-06",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-05-07",,,,,,,,,"0.21",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-05-08",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-05-09",,,,,,,,,"0.20",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-05-10",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-05-11",,,,,,,,,"0.04",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDKN0004","WORTON 3.9 NW, MD US","39.3209","-76.1346","14.9","2020-05-12",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
